epoch,loss,iou1,iou2,iou3,miou,best_miou
0,0.02510550618171692,0.7383874296894126,0.8806120928349945,0.8211884796851021,0.813396000736503,0.0
1,0.027310345321893692,0.5091932176127701,0.8333701722052833,0.7757869776213726,0.7061167891464754,0.813396000736503
2,0.028738290071487427,0.7462494030790034,0.8805609842424998,0.8173056836400507,0.8147053569871847,0.813396000736503
3,0.025093330070376396,0.734992083814305,0.8782549654573627,0.8103230030707667,0.8078566841141447,0.8147053569871847
4,0.026159079745411873,0.7469095415321041,0.8775450350393851,0.8026885104009747,0.809047695657488,0.8147053569871847
5,0.026838306337594986,0.7467762449405277,0.8789399636332541,0.8164523825407509,0.8140561970381777,0.8147053569871847
6,0.02521008439362049,0.7418736091485155,0.8807459026199587,0.8164008298925031,0.813006780553659,0.8147053569871847
7,0.025844909250736237,0.7421154956544778,0.8782072994736697,0.8197962645880913,0.8133730199054129,0.8147053569871847
8,0.0255691260099411,0.7486880284749705,0.8802952003228401,0.8178739153915475,0.8156190480631195,0.8147053569871847
9,0.025115597993135452,0.7382337153343256,0.8782403455612688,0.8116836451411418,0.8093859020122455,0.8156190480631195
10,0.026616837829351425,0.7448523857971502,0.8824518366631187,0.8121921176839476,0.8131654467147388,0.8156190480631195
11,0.026328083127737045,0.7494798105180939,0.8795535910633494,0.8147719615528606,0.8146017877114348,0.8156190480631195
12,0.02515079453587532,0.7450304513257953,0.8801018705617729,0.816236751871082,0.8137896912528834,0.8156190480631195
13,0.026147283613681793,0.7420544013898607,0.878586117693734,0.8177013293102876,0.812780616131294,0.8156190480631195
14,0.026197312399744987,0.7372946077299859,0.878165951869335,0.819308546950779,0.8115897021833666,0.8156190480631195
15,0.025797385722398758,0.7436822002954527,0.8779753987090645,0.8164087547491281,0.8126887845845484,0.8156190480631195
16,0.02643457241356373,0.7474389229521858,0.8774611080551329,0.8180640505055743,0.8143213605042977,0.8156190480631195
17,0.025462515652179718,0.7247830291100911,0.8780910443520851,0.8092265905627252,0.8040335546749672,0.8156190480631195
18,0.025928320363163948,0.7423860576871363,0.880258615910917,0.8110175578536689,0.8112207438172407,0.8156190480631195
19,0.025813641026616096,0.7344985020115614,0.881682397160814,0.8149809666448258,0.8103872886057338,0.8156190480631195
20,0.025394389405846596,0.7478939488775167,0.8817578484454967,0.8165058890387986,0.8153858954539374,0.8156190480631195
21,0.026509452611207962,0.736438140950615,0.8730653749473929,0.8081933686225306,0.8058989615068461,0.8156190480631195
22,0.02547125332057476,0.7442091186942349,0.8832076257837194,0.8150015824366356,0.8141394423048632,0.8156190480631195
23,0.02511649765074253,0.7479160782142888,0.8781300448867452,0.8204641546764544,0.8155034259258294,0.8156190480631195
24,0.025292400270700455,0.7366275824823982,0.8803409812745271,0.8150454631719749,0.8106713423096333,0.8156190480631195
25,0.025435490533709526,0.738684411179622,0.8803954971424608,0.8121034519839234,0.8103944534353354,0.8156190480631195
26,0.026187893003225327,0.7447473290546492,0.8826901557457105,0.8174759550561285,0.8149711466188294,0.8156190480631195
27,0.02548549696803093,0.7428619528431122,0.8789223354135013,0.8136297734597038,0.8118046872387724,0.8156190480631195
28,0.025007998570799828,0.6984701597747854,0.8700876476433949,0.7942145677357072,0.7875907917179625,0.8156190480631195
29,0.026198623701930046,0.7492790922100674,0.8821776695107139,0.8205596023707293,0.8173387880305034,0.8156190480631195
30,0.024719256907701492,0.7434215368927654,0.8770017544457251,0.8152351786857263,0.8118861566747388,0.8173387880305034
31,0.024884242564439774,0.7426371533469056,0.8794189864897939,0.8156492069689102,0.8125684489352033,0.8173387880305034
32,0.028266649693250656,0.7288331685171591,0.8755298866590143,0.8133829093087395,0.8059153214949709,0.8173387880305034
33,0.025940226390957832,0.7440286665455204,0.8799750629411714,0.8187126701034085,0.8142387998633668,0.8173387880305034
34,0.024089770391583443,0.7486677806970917,0.8785265081228646,0.8201492161846425,0.8157811683348662,0.8173387880305034
35,0.024131935089826584,0.7505999558048893,0.8794248633088995,0.8207220392756318,0.8169156194631402,0.8173387880305034
