epoch,loss,iou1,iou2,iou3,miou,best_miou
0,0.33854663372039795,0.20388693235253524,0.7519390202876393,0.4744870963973416,0.4767710163458387,0.0
1,0.257418155670166,0.316242530389803,0.7732312174945795,0.6808990778284881,0.5901242752376236,0.4767710163458387
2,0.24588049948215485,0.4824803957927599,0.7904280470170268,0.7097386571157495,0.6608823666418454,0.5901242752376236
3,0.23573891818523407,0.319952697369634,0.8080567899466442,0.6912536664250004,0.6064210512470929,0.6608823666418454
4,0.23052017390727997,0.53817695167077,0.8173674144207754,0.7287141733575521,0.6947528464830325,0.6608823666418454
5,0.2256372570991516,0.5031437083693696,0.8139710348073894,0.7250822759298196,0.6807323397021928,0.6947528464830325
6,0.22269392013549805,0.5664504789467356,0.818887655896235,0.7232880434230359,0.7028753927553355,0.6947528464830325
7,0.21986104547977448,0.49887007545797135,0.8267853480932473,0.745077815654436,0.6902444130685517,0.7028753927553355
8,0.21799129247665405,0.4269934056914513,0.8262676488755726,0.7398905855587666,0.6643838800419303,0.7028753927553355
9,0.21550783514976501,0.6202646175306638,0.8316972486016695,0.7301087539883322,0.7273568733735551,0.7028753927553355
10,0.21399962902069092,0.5856130160569492,0.8259990337113325,0.7378946965689455,0.7165022487790758,0.7273568733735551
11,0.2121131420135498,0.5808845896016717,0.8284723905926901,0.7447502564759659,0.7180357455567759,0.7273568733735551
12,0.2107347846031189,0.6146578675418506,0.8340938634613593,0.7463593967369522,0.7317037092467208,0.7273568733735551
13,0.20896874368190765,0.5001181555673049,0.8316468385909328,0.7347264620319448,0.6888304853967275,0.7317037092467208
14,0.2081049680709839,0.5986421858526584,0.8357261674259765,0.7500376668447921,0.7281353400411423,0.7317037092467208
15,0.20749390125274658,0.5962145811093638,0.8361628129315981,0.7552103109140297,0.7291959016516638,0.7317037092467208
16,0.20569883286952972,0.5343270323695534,0.8327626403987397,0.7477195044170972,0.7049363923951301,0.7317037092467208
17,0.20399856567382812,0.5927806848352171,0.836369105720746,0.7465928689947674,0.7252475531835768,0.7317037092467208
18,0.20409873127937317,0.6063243685355127,0.8376166356070605,0.7501707926272684,0.7313705989232805,0.7317037092467208
19,0.20277342200279236,0.5953649786861053,0.839705043136614,0.7437156419506588,0.7262618879244593,0.7317037092467208
20,0.20212231576442719,0.6205757463911742,0.836482523744687,0.7543746173217366,0.7371442958191993,0.7317037092467208
21,0.20141839981079102,0.6089766055527883,0.8401232313884748,0.7636457686281019,0.7375818685231216,0.7371442958191993
22,0.2002439796924591,0.5895416800335743,0.8410361762698734,0.7530426711863045,0.7278735091632508,0.7375818685231216
23,0.19974735379219055,0.6543146639803495,0.8441858759257437,0.7601557995520453,0.752885446486046,0.7375818685231216
24,0.19924892485141754,0.6174570521180963,0.8377198986285631,0.7533507360728781,0.7361758956065124,0.752885446486046
25,0.19797880947589874,0.5433806618748924,0.8402625273321747,0.7530432856452951,0.7122288249507873,0.752885446486046
26,0.19768863916397095,0.6342326389469215,0.840500823759836,0.7523562614950782,0.7423632414006119,0.752885446486046
27,0.19704340398311615,0.5912694773691626,0.8380083407180083,0.7529004467928222,0.7273927549599977,0.752885446486046
28,0.19601309299468994,0.6630925084273601,0.8455892673940633,0.754345607492148,0.7543424611045237,0.752885446486046
29,0.19595877826213837,0.6090115977329842,0.7838966417988177,0.7308376613463954,0.7079153002927324,0.7543424611045237
30,0.19536684453487396,0.6612401260753741,0.8434155945565218,0.7530139582666618,0.7525565596328526,0.7543424611045237
31,0.194492369890213,0.6197506145635799,0.8434153600330453,0.7578068124205952,0.7403242623390734,0.7543424611045237
32,0.1939862072467804,0.6586311358570884,0.8433135620412502,0.7633716131819352,0.7551054370267579,0.7543424611045237
33,0.19329418241977692,0.6502585989822669,0.8454410206486448,0.7540677978434559,0.7499224724914558,0.7551054370267579
34,0.19278979301452637,0.6574102207881984,0.8464530485649802,0.7561958303660266,0.7533530332397351,0.7551054370267579
