epoch,loss,iou1,iou2,iou3,miou,best_miou
0,0.35033050179481506,0.005539399802636972,0.6900747526945997,0.5607351393682074,0.41878309728848134,0.0
1,0.18461452424526215,0.20296940819494896,0.7618199489025506,0.6863566278605728,0.5503819949860241,0.41878309728848134
2,0.1563946157693863,0.2515309224925959,0.7862792830052412,0.7206947044270561,0.5861683033082977,0.5503819949860241
3,0.13172587752342224,0.3049021032459622,0.7708998897428414,0.7166128112708747,0.5974716014198928,0.5861683033082977
4,0.11943978816270828,0.27633768859772256,0.7295347777266126,0.6942885771920964,0.5667203478388105,0.5974716014198928
5,0.11759364604949951,0.49237751087124104,0.7900135798889326,0.7152418084084442,0.665877633056206,0.5974716014198928
6,0.11018235236406326,0.29570312873426025,0.7804503250624374,0.6735269131759576,0.5832267889908851,0.665877633056206
7,0.10346905887126923,0.4283600018441783,0.8042873890798155,0.7119817600996463,0.64820971700788,0.665877633056206
8,0.1001913920044899,0.5069616060868466,0.7871905705668549,0.7118831681276778,0.6686784482604597,0.665877633056206
9,0.09589285403490067,0.5039649819067785,0.7953958417659511,0.7360490434578176,0.6784699557101824,0.6686784482604597
10,0.09891905635595322,0.5794147734463527,0.8104733951456612,0.7351690327987598,0.7083524004635913,0.6784699557101824
11,0.09046635031700134,0.6293770347069055,0.8091639206402501,0.7337312741985633,0.7240907431819062,0.7083524004635913
12,0.08676417171955109,0.6212385153540668,0.8131139772592484,0.7433412430351165,0.7258979118828105,0.7240907431819062
13,0.08745450526475906,0.579796930856909,0.8075109038867058,0.7527047021366334,0.7133375122934161,0.7258979118828105
14,0.08844281733036041,0.4920023815893725,0.7573395448177618,0.7360401296116618,0.6617940186729321,0.7258979118828105
15,0.08385435491800308,0.6300156673810071,0.8131137053924065,0.7400314810555632,0.727720284609659,0.7258979118828105
16,0.08569363504648209,0.601204725593573,0.8171908030564496,0.7369380456387954,0.7184445247629393,0.727720284609659
17,0.08176986128091812,0.5756311958877529,0.8047521902434199,0.7391132923781598,0.7064988928364443,0.727720284609659
18,0.08375091105699539,0.6116651526205118,0.8237562133782441,0.7332978161558568,0.7229063940515376,0.727720284609659
19,0.07764856517314911,0.591179109787773,0.81916882464841,0.7482460090637103,0.7195313144999643,0.727720284609659
20,0.07819660007953644,0.6061225285407131,0.815945284353435,0.7153143948819473,0.7124607359253652,0.727720284609659
21,0.07685892283916473,0.597004855477256,0.8196271166558735,0.7534957542935817,0.7233759088089037,0.727720284609659
22,0.0788978859782219,0.6256169465057867,0.8223668364986821,0.753602591777354,0.7338621249272742,0.727720284609659
23,0.07516850531101227,0.6460955275851004,0.816508552300733,0.7276218917634714,0.7300753238831016,0.7338621249272742
24,0.07346116006374359,0.6261687063441655,0.8136988434789914,0.7578611313998792,0.7325762270743453,0.7338621249272742
25,0.07547406852245331,0.6269583419039468,0.8299718825523028,0.7292414858197931,0.7287239034253475,0.7338621249272742
26,0.07342849671840668,0.6259672216908968,0.816355462878855,0.7524803859632364,0.7316010235109961,0.7338621249272742
27,0.07645362615585327,0.6259712561427588,0.8251451241853099,0.7610207053493419,0.737379028559137,0.7338621249272742
28,0.07051318138837814,0.6192637179141455,0.8369313427938596,0.7564707718733362,0.7375552775271137,0.737379028559137
29,0.06884896755218506,0.658322320214253,0.8286846477678321,0.7495103271555958,0.7455057650458937,0.7375552775271137
30,0.06990517675876617,0.6527861711462579,0.8315644772672042,0.7503109148787283,0.7448871877640634,0.7455057650458937
31,0.07009957730770111,0.6152497758760036,0.8282648261469103,0.7694506173848729,0.7376550731359289,0.7455057650458937
32,0.06881803274154663,0.6795618331977098,0.8349976677303175,0.7607296417755561,0.7584297142345279,0.7455057650458937
33,0.06761414557695389,0.6055995929668093,0.7689313346793641,0.7466221762737328,0.7070510346399687,0.7584297142345279
34,0.06703315675258636,0.6052134683747018,0.8303125739050472,0.7648071977155,0.7334444133317497,0.7584297142345279
35,0.06636092066764832,0.6418154373271251,0.8331035271685892,0.755957392454194,0.743625452316636,0.7584297142345279
36,0.06557650119066238,0.645714206254381,0.8334824494152375,0.761544790769625,0.7469138154797479,0.7584297142345279
37,0.06650268286466599,0.6819214735282677,0.8338032111065652,0.7670142776150329,0.7609129874166219,0.7584297142345279
38,0.06515886634588242,0.6814305437929495,0.8406386835306293,0.771984061877789,0.7646844297337893,0.7609129874166219
39,0.06428012996912003,0.670420291776432,0.8373355593423882,0.7659155270646774,0.7578904593944992,0.7646844297337893
40,0.062486741691827774,0.6723109982857639,0.8356180325035629,0.760728970343994,0.756219333711107,0.7646844297337893
41,0.06671716272830963,0.6698591124014532,0.8220203952203886,0.7579909294173726,0.7499568123464048,0.7646844297337893
42,0.06252416223287582,0.678907305343515,0.8412874751808334,0.7677659441716695,0.7626535748986726,0.7646844297337893
43,0.061277858912944794,0.659867071365582,0.8382953850115128,0.7713136532348557,0.7564920365373169,0.7646844297337893
44,0.06127086654305458,0.5431235729802277,0.8396804176118398,0.7581542466574542,0.7136527457498406,0.7646844297337893
45,0.059998441487550735,0.6777962096199758,0.8381726173204909,0.7707862141885032,0.7622516803763233,0.7646844297337893
46,0.06161125376820564,0.6646174956104643,0.8433501192604552,0.7719950744189962,0.7599875630966385,0.7646844297337893
47,0.06028586998581886,0.6475908425604766,0.8356519618012762,0.7694274482343658,0.7508900841987063,0.7646844297337893
48,0.0594487227499485,0.6574135855953914,0.8439337426076062,0.7648408321032185,0.7553960534354053,0.7646844297337893
49,0.058690618723630905,0.6803540902072394,0.8425821577253885,0.7704223273479618,0.7644528584268633,0.7646844297337893
