epoch,loss,iou1,iou2,iou3,miou,best_miou
0,0.5263001918792725,0.2815214202482525,0.6385557558129493,0.6153823701606016,0.5118198487406012,0.0
1,0.17001023888587952,0.39076666168541907,0.7708606207895468,0.6871520002261879,0.6162597609003846,0.5118198487406012
2,0.12798351049423218,0.45018435055259554,0.7912400673013218,0.7006604153297304,0.6473616110612159,0.6162597609003846
3,0.11181265860795975,0.5036304050452657,0.8060373083095395,0.7077826796657176,0.6724834643401744,0.6473616110612159
4,0.10263067483901978,0.5703484581256044,0.8173339711270207,0.7020861548032482,0.6965895280186244,0.6724834643401744
5,0.09656781703233719,0.5879700534748008,0.821991599900435,0.7339826225476767,0.7146480919743041,0.6965895280186244
6,0.09253095090389252,0.5593879998019845,0.8259114652690877,0.7315088105496764,0.7056027585402496,0.7146480919743041
7,0.08893769234418869,0.5788754487632657,0.8243512082700496,0.7315000177256119,0.7115755582529758,0.7146480919743041
8,0.08604515343904495,0.6175720198129675,0.8351717435175601,0.7342985405503741,0.7290141012936339,0.7146480919743041
9,0.08296513557434082,0.5438630501330828,0.8117340527685298,0.7396725112394191,0.6984232047136771,0.7290141012936339
10,0.08187473565340042,0.5821372045919685,0.8225988097191924,0.7474521104764396,0.7173960415958668,0.7290141012936339
11,0.07988463342189789,0.6036725813117163,0.828244923512681,0.7486770413932148,0.7268648487392041,0.7290141012936339
12,0.08012131601572037,0.6076826524026709,0.8365233136489931,0.7468800212897212,0.7303619957804618,0.7290141012936339
13,0.07676959037780762,0.6002063623139277,0.8341032628388155,0.7585659394917518,0.730958521548165,0.7303619957804618
14,0.07449223101139069,0.627024219179975,0.8321006875967286,0.7543514066142741,0.7378254377969925,0.730958521548165
15,0.07530739903450012,0.6377379318807966,0.8405264509494512,0.7421122398573164,0.7401255408958547,0.7378254377969925
16,0.07411645352840424,0.6365780464732592,0.8293767463945187,0.7566826683237897,0.7408791537305226,0.7401255408958547
17,0.07099325209856033,0.6310469845677777,0.83551634476207,0.7518974686921055,0.7394869326739845,0.7408791537305226
18,0.0731458067893982,0.6147766981829699,0.8336600190333436,0.7589832753899785,0.7358066642020974,0.7408791537305226
19,0.0709768682718277,0.6507965922235774,0.8327555672839607,0.7593002325396303,0.7476174640157228,0.7408791537305226
20,0.06829409301280975,0.6406017661189977,0.8447640665433405,0.7664515195925412,0.7506057840849598,0.7476174640157228
