epoch,loss,iou1,iou2,iou3,miou,best_miou
0,0.39934295415878296,0.12161787053649414,0.7522896148278191,0.633819362640706,0.5025756160016731,0.0
1,0.14528191089630127,0.11073981774903986,0.7287240724828231,0.5214409517779459,0.453634947336603,0.5025756160016731
2,0.11712278425693512,0.5206508943756544,0.8149708791956508,0.69925782134752,0.6782931983062751,0.5025756160016731
3,0.10202908515930176,0.5245041929337363,0.8088122988262023,0.7322972091398122,0.6885379002999169,0.6782931983062751
4,0.09573378413915634,0.4837830789901243,0.8065391534072461,0.7167171134515664,0.6690131152829789,0.6885379002999169
5,0.09132788330316544,0.5890494639045916,0.8218381168805025,0.721858410809324,0.7109153305314727,0.6885379002999169
6,0.08703488856554031,0.6042615056557509,0.8230757539957858,0.7183280783237083,0.7152217793250818,0.7109153305314727
7,0.08636728674173355,0.45009287110192564,0.7975985785953864,0.7295078686888337,0.6590664394620486,0.7152217793250818
8,0.08265625685453415,0.6051475446978842,0.8411063177784209,0.7455046098653744,0.7305861574472265,0.7152217793250818
9,0.07978590577840805,0.6136987093569309,0.8323719149339442,0.7498307894918883,0.7319671379275879,0.7305861574472265
10,0.07939961552619934,0.6011225037472747,0.8343000724945625,0.7403310205785206,0.7252511989401192,0.7319671379275879
11,0.07607801258563995,0.6287820667130697,0.8381748897078185,0.7473088426446558,0.7380885996885147,0.7319671379275879
12,0.07520513981580734,0.5606114320101864,0.8408580077310224,0.744300524477742,0.7152566547396503,0.7380885996885147
13,0.07337728142738342,0.6335362846838428,0.8360982086082379,0.7565414161840116,0.7420586364920307,0.7380885996885147
14,0.07279717177152634,0.5537087732966482,0.8249821707321511,0.7442135420053854,0.7076348286780615,0.7420586364920307
15,0.07214254885911942,0.6440380630650628,0.8453194178814287,0.7614726247219095,0.7502767018894669,0.7420586364920307
16,0.07229248434305191,0.6292714418343325,0.8453803656171045,0.7671295532365999,0.7472604535626789,0.7502767018894669
17,0.07006018608808517,0.6334910380137831,0.8436521429691437,0.772965896604783,0.7500363591959033,0.7502767018894669
18,0.06949295103549957,0.6223360358393382,0.8326527397062662,0.7583346465490342,0.7377744740315461,0.7502767018894669
19,0.0678505226969719,0.6495484138793307,0.8441662028057029,0.7695723086827608,0.7544289751225981,0.7502767018894669
20,0.06942111998796463,0.6295080159725237,0.8424951471855687,0.7707131550850169,0.7475721060810364,0.7544289751225981
21,0.06623341888189316,0.5646959862568954,0.8332986095984994,0.7666601433585173,0.7215515797379708,0.7544289751225981
22,0.07016732543706894,0.6664340146374941,0.8446130613031066,0.7768359841246275,0.7626276866884094,0.7544289751225981
23,0.06448116898536682,0.5638615633361479,0.8416999139948455,0.7633448994433115,0.7229687922581016,0.7626276866884094
24,0.06575637310743332,0.6703427922446143,0.8494145879505213,0.7692956678195363,0.7630176826715572,0.7626276866884094
25,0.06430596113204956,0.5306774152759108,0.8475714547134198,0.7674424490730005,0.7152304396874437,0.7630176826715572
26,0.06392937153577805,0.6029421452311743,0.8494242260028456,0.7427757292260319,0.731714033486684,0.7630176826715572
27,0.06239765137434006,0.6697756677197135,0.8418145304048371,0.7731163872276365,0.7615688617840624,0.7630176826715572
28,0.06377160549163818,0.6307337004444278,0.8553212435292606,0.7644472244695596,0.7501673894810826,0.7630176826715572
29,0.06323536485433578,0.6641291333906995,0.849254915644843,0.7760268176552255,0.7631369555635894,0.7630176826715572
30,0.06130499392747879,0.6571437659904273,0.8556612995320847,0.7771615200762817,0.7633221951995979,0.7631369555635894
31,0.06258685886859894,0.6268263681490116,0.8405471045672951,0.7670152342387021,0.7447962356516696,0.7633221951995979
32,0.06057015061378479,0.6881341167180532,0.8511173328549085,0.7732453155773362,0.7708322550500993,0.7633221951995979
33,0.06022925674915314,0.6738774111228005,0.8402618139203086,0.7696728856868609,0.7612707035766567,0.7708322550500993
34,0.059405382722616196,0.6439468593589135,0.8524425318187387,0.7695462613702526,0.755311884182635,0.7708322550500993
35,0.059811368584632874,0.6855229533350942,0.8528483252276492,0.7693280284418127,0.769233102334852,0.7708322550500993
36,0.06061018630862236,0.6687608966070453,0.8462818428989443,0.7768346523721388,0.7639591306260428,0.7708322550500993
37,0.06189126521348953,0.5964517455398939,0.8499897263654586,0.776774725420322,0.7410720657752248,0.7708322550500993
38,0.05944185331463814,0.6842332581771549,0.8542253290583147,0.7749969356788395,0.7711518409714363,0.7708322550500993
39,0.05770023539662361,0.6840201219609621,0.8524210246895427,0.7788492346072572,0.7717634604192539,0.7711518409714363
40,0.05709889531135559,0.688393162106305,0.8582638285410412,0.7839353277518418,0.7768641061330627,0.7717634604192539
41,0.0570453442633152,0.6881047461573951,0.857746152000704,0.7730419172307414,0.7729642717962802,0.7768641061330627
42,0.05681929737329483,0.7038030292530333,0.8537691850944755,0.7785122502649261,0.7786948215374783,0.7768641061330627
43,0.05556473881006241,0.6824738118540106,0.858524513919739,0.777756872293345,0.7729183993556982,0.7786948215374783
44,0.05591411516070366,0.6295508232155869,0.853621288180463,0.7761235125461259,0.7530985413140586,0.7786948215374783
45,0.056182656437158585,0.6888246739735822,0.8616440947936808,0.7884384358770808,0.779635734881448,0.7786948215374783
46,0.05437229946255684,0.6953236137445851,0.8589879875594539,0.7771010280348915,0.7771375431129769,0.779635734881448
47,0.05440090224146843,0.6979790280544729,0.8608165705576067,0.7793427278837683,0.7793794421652827,0.779635734881448
48,0.05527854338288307,0.6701790126429605,0.8583506194115128,0.7896406415139926,0.7727234245228219,0.779635734881448
49,0.05417110398411751,0.6950392362850477,0.8544297578114696,0.7812730630689386,0.7769140190551519,0.779635734881448
50,0.052897859364748,0.6970848025983958,0.8598704629399375,0.7802228901553312,0.7790593852312216,0.779635734881448
51,0.05407029390335083,0.6815965615486599,0.857344518658198,0.7793381861918097,0.7727597554662226,0.779635734881448
52,0.05238141492009163,0.6177890038455928,0.8344332513022605,0.7690720508121455,0.7404314353199997,0.779635734881448
53,0.051903460174798965,0.704370462547987,0.8630399579649102,0.7808734863762415,0.7827613022963796,0.779635734881448
54,0.0513908714056015,0.6924610586669819,0.8544700201600206,0.7825300318690409,0.7764870368986813,0.7827613022963796
55,0.05109577253460884,0.6990728663252221,0.8622172586358393,0.7874050407420752,0.7828983885677122,0.7827613022963796
56,0.05060839653015137,0.7016754128351275,0.8613169324635032,0.7901264125664575,0.7843729192883627,0.7828983885677122
57,0.050705909729003906,0.7107546681972478,0.8606368895890107,0.7917020591352735,0.7876978723071772,0.7843729192883627
58,0.04948778450489044,0.7004578719070542,0.8594573554518885,0.7959871988617298,0.7853008087402241,0.7876978723071772
59,0.04933461546897888,0.6954462191601108,0.8623863455554793,0.7834808062412223,0.7804377903189375,0.7876978723071772
60,0.0490092933177948,0.6787311648530534,0.8649301942332939,0.788506311521081,0.7773892235358094,0.7876978723071772
61,0.048917461186647415,0.680844470916368,0.8612247868248036,0.7817187755401693,0.7745960110937803,0.7876978723071772
62,0.04850875586271286,0.6922226954437862,0.8662943707115665,0.7901489366480164,0.7828886676011231,0.7876978723071772
